channel, mean, rms, meanerr, rmserr, tv
 1257, 750.00, 5.00, 0., 0., 1
 1258, 750.00, 5.00, 0., 0., 1
 1259, 750.00, 5.00, 0., 0., 1
 1260, 750.00, 5.00, 0., 0., 1
 1261, 750.00, 5.00, 0., 0., 1
 1262, 750.00, 5.00, 0., 0., 1
 1263, 750.00, 5.00, 0., 0., 1
 1264, 750.00, 5.00, 0., 0., 1
 1265, 750.00, 5.00, 0., 0., 1
 1266, 750.00, 5.00, 0., 0., 1
 1267, 750.00, 5.00, 0., 0., 1
 1268, 750.00, 5.00, 0., 0., 1
 1269, 750.00, 5.00, 0., 0., 1
 1270, 750.00, 5.00, 0., 0., 1
 1271, 750.00, 5.00, 0., 0., 1
 1272, 750.00, 5.00, 0., 0., 1
 1273, 750.00, 5.00, 0., 0., 1
 1274, 750.00, 5.00, 0., 0., 1
 1275, 750.00, 5.00, 0., 0., 1
 1276, 750.00, 5.00, 0., 0., 1
 1277, 750.00, 5.00, 0., 0., 1
 1278, 750.00, 5.00, 0., 0., 1
 1279, 750.00, 5.00, 0., 0., 1
 1280, 750.00, 5.00, 0., 0., 1
 1281, 750.00, 5.00, 0., 0., 1
 1282, 750.00, 5.00, 0., 0., 1
 1283, 750.00, 5.00, 0., 0., 1
 1284, 750.00, 5.00, 0., 0., 1
 1285, 750.00, 5.00, 0., 0., 1
 1286, 750.00, 5.00, 0., 0., 1
 1287, 750.00, 5.00, 0., 0., 1
 1288, 750.00, 5.00, 0., 0., 1
 1289, 750.00, 5.00, 0., 0., 1
 1290, 750.00, 5.00, 0., 0., 1
 1291, 750.00, 5.00, 0., 0., 1
 1292, 750.00, 5.00, 0., 0., 1
 1293, 750.00, 5.00, 0., 0., 1
 1294, 750.00, 5.00, 0., 0., 1
 1295, 750.00, 5.00, 0., 0., 1
 1296, 750.00, 5.00, 0., 0., 1
 1297, 750.00, 5.00, 0., 0., 1
 1298, 750.00, 5.00, 0., 0., 1
 1299, 750.00, 5.00, 0., 0., 1
 1300, 750.00, 5.00, 0., 0., 1
 1301, 750.00, 5.00, 0., 0., 1
 1302, 750.00, 5.00, 0., 0., 1
 1303, 750.00, 5.00, 0., 0., 1
 1304, 750.00, 5.00, 0., 0., 1
 1305, 750.00, 5.00, 0., 0., 1
 1306, 750.00, 5.00, 0., 0., 1
 1307, 750.00, 5.00, 0., 0., 1
 1308, 750.00, 5.00, 0., 0., 1
 1309, 750.00, 5.00, 0., 0., 1
 1310, 750.00, 5.00, 0., 0., 1
 1311, 750.00, 5.00, 0., 0., 1
 1312, 750.00, 5.00, 0., 0., 1
 1313, 750.00, 5.00, 0., 0., 1
 1314, 750.00, 5.00, 0., 0., 1
 1315, 750.00, 5.00, 0., 0., 1
 1316, 750.00, 5.00, 0., 0., 1
 1317, 750.00, 5.00, 0., 0., 1
 1318, 750.00, 5.00, 0., 0., 1
 1319, 750.00, 5.00, 0., 0., 1
 1320, 750.00, 5.00, 0., 0., 1
 1321, 750.00, 5.00, 0., 0., 1
 1322, 750.00, 5.00, 0., 0., 1
 1323, 750.00, 5.00, 0., 0., 1
 1324, 750.00, 5.00, 0., 0., 1
 1325, 750.00, 5.00, 0., 0., 1
 1326, 750.00, 5.00, 0., 0., 1
 1327, 750.00, 5.00, 0., 0., 1
 1328, 750.00, 5.00, 0., 0., 1
 1329, 750.00, 5.00, 0., 0., 1
 1330, 750.00, 5.00, 0., 0., 1
 1331, 750.00, 5.00, 0., 0., 1
 1332, 750.00, 5.00, 0., 0., 1
 1333, 750.00, 5.00, 0., 0., 1
 1334, 750.00, 5.00, 0., 0., 1
 1335, 750.00, 5.00, 0., 0., 1
 1336, 750.00, 5.00, 0., 0., 1
 1337, 750.00, 5.00, 0., 0., 1
 1338, 750.00, 5.00, 0., 0., 1
 1339, 750.00, 5.00, 0., 0., 1
 1340, 750.00, 5.00, 0., 0., 1
 1341, 750.00, 5.00, 0., 0., 1
 1342, 750.00, 5.00, 0., 0., 1
 1343, 750.00, 5.00, 0., 0., 1
 1344, 750.00, 5.00, 0., 0., 1
 1345, 750.00, 5.00, 0., 0., 1
 1346, 750.00, 5.00, 0., 0., 1
 1347, 750.00, 5.00, 0., 0., 1
 1348, 750.00, 5.00, 0., 0., 1
 1349, 750.00, 5.00, 0., 0., 1
 1350, 750.00, 5.00, 0., 0., 1
 1351, 750.00, 5.00, 0., 0., 1
 1352, 750.00, 5.00, 0., 0., 1
 1353, 750.00, 5.00, 0., 0., 1
 1354, 750.00, 5.00, 0., 0., 1
 1355, 750.00, 5.00, 0., 0., 1
 1356, 750.00, 5.00, 0., 0., 1
 1357, 750.00, 5.00, 0., 0., 1
 1358, 750.00, 5.00, 0., 0., 1
 1359, 750.00, 5.00, 0., 0., 1
 1360, 750.00, 5.00, 0., 0., 1
 1361, 750.00, 5.00, 0., 0., 1
 1362, 750.00, 5.00, 0., 0., 1
 1363, 750.00, 5.00, 0., 0., 1
 1364, 750.00, 5.00, 0., 0., 1
 1365, 750.00, 5.00, 0., 0., 1
 1366, 750.00, 5.00, 0., 0., 1
 1367, 750.00, 5.00, 0., 0., 1
 1368, 750.00, 5.00, 0., 0., 1
 1369, 750.00, 5.00, 0., 0., 1
 1370, 750.00, 5.00, 0., 0., 1
 1371, 750.00, 5.00, 0., 0., 1
 1372, 750.00, 5.00, 0., 0., 1
 1373, 750.00, 5.00, 0., 0., 1
 1374, 750.00, 5.00, 0., 0., 1
 1375, 750.00, 5.00, 0., 0., 1
 1376, 750.00, 5.00, 0., 0., 1
 1377, 750.00, 5.00, 0., 0., 1
 1378, 750.00, 5.00, 0., 0., 1
 1379, 750.00, 5.00, 0., 0., 1
 1380, 750.00, 5.00, 0., 0., 1
 1381, 750.00, 5.00, 0., 0., 1
 1382, 750.00, 5.00, 0., 0., 1
 1383, 750.00, 5.00, 0., 0., 1
 1384, 750.00, 5.00, 0., 0., 1
 1385, 750.00, 5.00, 0., 0., 1
 1386, 750.00, 5.00, 0., 0., 1
 1387, 750.00, 5.00, 0., 0., 1
 1388, 750.00, 5.00, 0., 0., 1
 1389, 750.00, 5.00, 0., 0., 1
 1390, 750.00, 5.00, 0., 0., 1
 1391, 750.00, 5.00, 0., 0., 1
 1392, 750.00, 5.00, 0., 0., 1
 1393, 750.00, 5.00, 0., 0., 1
 1394, 750.00, 5.00, 0., 0., 1
 1395, 750.00, 5.00, 0., 0., 1
 1396, 750.00, 5.00, 0., 0., 1
 1397, 750.00, 5.00, 0., 0., 1
 1398, 750.00, 5.00, 0., 0., 1
 1399, 750.00, 5.00, 0., 0., 1
 1400, 750.00, 5.00, 0., 0., 1
 1401, 750.00, 5.00, 0., 0., 1
 1402, 750.00, 5.00, 0., 0., 1
 1403, 750.00, 5.00, 0., 0., 1
 1404, 750.00, 5.00, 0., 0., 1
 1405, 750.00, 5.00, 0., 0., 1
 1406, 750.00, 5.00, 0., 0., 1
 1407, 750.00, 5.00, 0., 0., 1
 1408, 750.00, 5.00, 0., 0., 1
 1409, 750.00, 5.00, 0., 0., 1
 1410, 750.00, 5.00, 0., 0., 1
 1411, 750.00, 5.00, 0., 0., 1
 1412, 750.00, 5.00, 0., 0., 1
 1413, 750.00, 5.00, 0., 0., 1
 1414, 750.00, 5.00, 0., 0., 1
 1415, 750.00, 5.00, 0., 0., 1
 1416, 750.00, 5.00, 0., 0., 1
 1417, 750.00, 5.00, 0., 0., 1
 1418, 750.00, 5.00, 0., 0., 1
 1419, 750.00, 5.00, 0., 0., 1
 1420, 750.00, 5.00, 0., 0., 1
 1421, 750.00, 5.00, 0., 0., 1
 1422, 750.00, 5.00, 0., 0., 1
 1423, 750.00, 5.00, 0., 0., 1
 1424, 750.00, 5.00, 0., 0., 1
 1425, 750.00, 5.00, 0., 0., 1
 1426, 750.00, 5.00, 0., 0., 1
 1427, 750.00, 5.00, 0., 0., 1
 1428, 750.00, 5.00, 0., 0., 1
 1429, 750.00, 5.00, 0., 0., 1
 1430, 750.00, 5.00, 0., 0., 1
 1431, 750.00, 5.00, 0., 0., 1
 1432, 750.00, 5.00, 0., 0., 1
 1433, 750.00, 5.00, 0., 0., 1
 1434, 750.00, 5.00, 0., 0., 1
 1435, 750.00, 5.00, 0., 0., 1
 1436, 750.00, 5.00, 0., 0., 1
 1437, 750.00, 5.00, 0., 0., 1
 1438, 750.00, 5.00, 0., 0., 1
 1439, 750.00, 5.00, 0., 0., 1
 1440, 750.00, 5.00, 0., 0., 1
 1441, 750.00, 5.00, 0., 0., 1
 1442, 750.00, 5.00, 0., 0., 1
 1443, 750.00, 5.00, 0., 0., 1
 1444, 750.00, 5.00, 0., 0., 1
 1445, 750.00, 5.00, 0., 0., 1
 1446, 750.00, 5.00, 0., 0., 1
 1447, 750.00, 5.00, 0., 0., 1
 1448, 750.00, 5.00, 0., 0., 1
 1449, 750.00, 5.00, 0., 0., 1
 1450, 750.00, 5.00, 0., 0., 1
 1451, 750.00, 5.00, 0., 0., 1
 1452, 750.00, 5.00, 0., 0., 1
 1453, 750.00, 5.00, 0., 0., 1
 1454, 750.00, 5.00, 0., 0., 1
 1455, 750.00, 5.00, 0., 0., 1
 1456, 750.00, 5.00, 0., 0., 1
 1457, 750.00, 5.00, 0., 0., 1
 1458, 750.00, 5.00, 0., 0., 1
 1459, 750.00, 5.00, 0., 0., 1
 1460, 750.00, 5.00, 0., 0., 1
 1461, 750.00, 5.00, 0., 0., 1
 1462, 750.00, 5.00, 0., 0., 1
 1463, 750.00, 5.00, 0., 0., 1
 1464, 750.00, 5.00, 0., 0., 1
 1465, 750.00, 5.00, 0., 0., 1
 1466, 750.00, 5.00, 0., 0., 1
 1467, 750.00, 5.00, 0., 0., 1
 1468, 750.00, 5.00, 0., 0., 1
 1469, 750.00, 5.00, 0., 0., 1
 1470, 750.00, 5.00, 0., 0., 1
 1471, 750.00, 5.00, 0., 0., 1
 1472, 750.00, 5.00, 0., 0., 1
 1473, 750.00, 5.00, 0., 0., 1
 1474, 750.00, 5.00, 0., 0., 1
 1475, 750.00, 5.00, 0., 0., 1
 1476, 750.00, 5.00, 0., 0., 1
 1477, 750.00, 5.00, 0., 0., 1
 1478, 750.00, 5.00, 0., 0., 1
 1479, 750.00, 5.00, 0., 0., 1
 1480, 750.00, 5.00, 0., 0., 1
 1481, 750.00, 5.00, 0., 0., 1
 1482, 750.00, 5.00, 0., 0., 1
 1483, 750.00, 5.00, 0., 0., 1
 1484, 750.00, 5.00, 0., 0., 1
 1485, 750.00, 5.00, 0., 0., 1
 1486, 750.00, 5.00, 0., 0., 1
 1487, 750.00, 5.00, 0., 0., 1
 1488, 750.00, 5.00, 0., 0., 1
 1489, 750.00, 5.00, 0., 0., 1
 1490, 750.00, 5.00, 0., 0., 1
 1491, 750.00, 5.00, 0., 0., 1
 1492, 750.00, 5.00, 0., 0., 1
 1493, 750.00, 5.00, 0., 0., 1
 1494, 750.00, 5.00, 0., 0., 1
 1495, 750.00, 5.00, 0., 0., 1
 1496, 750.00, 5.00, 0., 0., 1
 1497, 750.00, 5.00, 0., 0., 1
 1498, 750.00, 5.00, 0., 0., 1
 1499, 750.00, 5.00, 0., 0., 1
 1500, 750.00, 5.00, 0., 0., 1
 1501, 750.00, 5.00, 0., 0., 1
 1502, 750.00, 5.00, 0., 0., 1
 1503, 750.00, 5.00, 0., 0., 1
 1504, 750.00, 5.00, 0., 0., 1
 1505, 750.00, 5.00, 0., 0., 1
 1506, 750.00, 5.00, 0., 0., 1
 1507, 750.00, 5.00, 0., 0., 1
 1508, 750.00, 5.00, 0., 0., 1
 1509, 750.00, 5.00, 0., 0., 1
 1510, 750.00, 5.00, 0., 0., 1
 1511, 750.00, 5.00, 0., 0., 1
 1512, 750.00, 5.00, 0., 0., 1
 1513, 750.00, 5.00, 0., 0., 1
 1514, 750.00, 5.00, 0., 0., 1
 1515, 750.00, 5.00, 0., 0., 1
 1516, 750.00, 5.00, 0., 0., 1
 1517, 750.00, 5.00, 0., 0., 1
 1518, 750.00, 5.00, 0., 0., 1
 1519, 750.00, 5.00, 0., 0., 1
 1520, 750.00, 5.00, 0., 0., 1
 1521, 750.00, 5.00, 0., 0., 1
 1522, 750.00, 5.00, 0., 0., 1
 1523, 750.00, 5.00, 0., 0., 1
 1524, 750.00, 5.00, 0., 0., 1
 1525, 750.00, 5.00, 0., 0., 1
 1526, 750.00, 5.00, 0., 0., 1
 1527, 750.00, 5.00, 0., 0., 1
 1528, 750.00, 5.00, 0., 0., 1
 1529, 750.00, 5.00, 0., 0., 1
 1530, 750.00, 5.00, 0., 0., 1
 1531, 750.00, 5.00, 0., 0., 1
 1532, 750.00, 5.00, 0., 0., 1
 1533, 750.00, 5.00, 0., 0., 1
 1534, 750.00, 5.00, 0., 0., 1
 1535, 750.00, 5.00, 0., 0., 1
 1536, 750.00, 5.00, 0., 0., 1
 1537, 750.00, 5.00, 0., 0., 1
 1538, 750.00, 5.00, 0., 0., 1
 1539, 750.00, 5.00, 0., 0., 1
 1540, 750.00, 5.00, 0., 0., 1
 1541, 750.00, 5.00, 0., 0., 1
 1542, 750.00, 5.00, 0., 0., 1
 1543, 750.00, 5.00, 0., 0., 1
 1544, 750.00, 5.00, 0., 0., 1
 1545, 750.00, 5.00, 0., 0., 1
 1546, 750.00, 5.00, 0., 0., 1
 1547, 750.00, 5.00, 0., 0., 1
 1548, 750.00, 5.00, 0., 0., 1
 1549, 750.00, 5.00, 0., 0., 1
 1550, 750.00, 5.00, 0., 0., 1
 1551, 750.00, 5.00, 0., 0., 1
 1552, 750.00, 5.00, 0., 0., 1
 1553, 750.00, 5.00, 0., 0., 1
 1554, 750.00, 5.00, 0., 0., 1
 1555, 750.00, 5.00, 0., 0., 1
 1556, 750.00, 5.00, 0., 0., 1
 1557, 750.00, 5.00, 0., 0., 1
 1558, 750.00, 5.00, 0., 0., 1
 1559, 750.00, 5.00, 0., 0., 1
 1560, 750.00, 5.00, 0., 0., 1
 1561, 750.00, 5.00, 0., 0., 1
 1562, 750.00, 5.00, 0., 0., 1
 1563, 750.00, 5.00, 0., 0., 1
 1564, 750.00, 5.00, 0., 0., 1
 1565, 750.00, 5.00, 0., 0., 1
 1566, 750.00, 5.00, 0., 0., 1
 1567, 750.00, 5.00, 0., 0., 1
 1568, 750.00, 5.00, 0., 0., 1
 1569, 750.00, 5.00, 0., 0., 1
 1570, 750.00, 5.00, 0., 0., 1
 1571, 750.00, 5.00, 0., 0., 1
 1572, 750.00, 5.00, 0., 0., 1
 1573, 750.00, 5.00, 0., 0., 1
 1574, 750.00, 5.00, 0., 0., 1
 1575, 750.00, 5.00, 0., 0., 1
 1576, 750.00, 5.00, 0., 0., 1
 1577, 750.00, 5.00, 0., 0., 1
 1578, 750.00, 5.00, 0., 0., 1
 1579, 750.00, 5.00, 0., 0., 1
 1580, 750.00, 5.00, 0., 0., 1
 1581, 750.00, 5.00, 0., 0., 1
 1582, 750.00, 5.00, 0., 0., 1
 1583, 750.00, 5.00, 0., 0., 1
 1584, 750.00, 5.00, 0., 0., 1
 1585, 750.00, 5.00, 0., 0., 1
 1586, 750.00, 5.00, 0., 0., 1
 1587, 750.00, 5.00, 0., 0., 1
 1588, 750.00, 5.00, 0., 0., 1
 1589, 750.00, 5.00, 0., 0., 1
 1590, 750.00, 5.00, 0., 0., 1
 1591, 750.00, 5.00, 0., 0., 1
 1592, 750.00, 5.00, 0., 0., 1
 1593, 750.00, 5.00, 0., 0., 1
 1594, 750.00, 5.00, 0., 0., 1
 1595, 750.00, 5.00, 0., 0., 1
 1596, 750.00, 5.00, 0., 0., 1
 1597, 750.00, 5.00, 0., 0., 1
 1598, 750.00, 5.00, 0., 0., 1
 1599, 750.00, 5.00, 0., 0., 1
 1600, 750.00, 5.00, 0., 0., 1
 1601, 750.00, 5.00, 0., 0., 1
 1602, 750.00, 5.00, 0., 0., 1
 1603, 750.00, 5.00, 0., 0., 1
 1604, 750.00, 5.00, 0., 0., 1
 1605, 750.00, 5.00, 0., 0., 1
 1606, 750.00, 5.00, 0., 0., 1
 1607, 750.00, 5.00, 0., 0., 1
 1608, 750.00, 5.00, 0., 0., 1
 1609, 750.00, 5.00, 0., 0., 1
 1610, 750.00, 5.00, 0., 0., 1
 1611, 750.00, 5.00, 0., 0., 1
 1612, 750.00, 5.00, 0., 0., 1
 1613, 750.00, 5.00, 0., 0., 1
 1614, 750.00, 5.00, 0., 0., 1
 1615, 750.00, 5.00, 0., 0., 1
 1616, 750.00, 5.00, 0., 0., 1
 1617, 750.00, 5.00, 0., 0., 1
 1618, 750.00, 5.00, 0., 0., 1
 1619, 750.00, 5.00, 0., 0., 1
 1620, 750.00, 5.00, 0., 0., 1
 1621, 750.00, 5.00, 0., 0., 1
 1622, 750.00, 5.00, 0., 0., 1
 1623, 750.00, 5.00, 0., 0., 1
 1624, 750.00, 5.00, 0., 0., 1
 1625, 750.00, 5.00, 0., 0., 1
 1626, 750.00, 5.00, 0., 0., 1
 1627, 750.00, 5.00, 0., 0., 1
 1628, 750.00, 5.00, 0., 0., 1
 1629, 750.00, 5.00, 0., 0., 1
 1630, 750.00, 5.00, 0., 0., 1
 1631, 750.00, 5.00, 0., 0., 1
 1632, 750.00, 5.00, 0., 0., 1
 1633, 750.00, 5.00, 0., 0., 1
 1634, 750.00, 5.00, 0., 0., 1
 1635, 750.00, 5.00, 0., 0., 1
 1636, 750.00, 5.00, 0., 0., 1
 1637, 750.00, 5.00, 0., 0., 1
 1638, 750.00, 5.00, 0., 0., 1
 1639, 750.00, 5.00, 0., 0., 1
 1640, 750.00, 5.00, 0., 0., 1
 1641, 750.00, 5.00, 0., 0., 1
 1642, 750.00, 5.00, 0., 0., 1
 1643, 750.00, 5.00, 0., 0., 1
 1644, 750.00, 5.00, 0., 0., 1
 1645, 750.00, 5.00, 0., 0., 1
 1646, 750.00, 5.00, 0., 0., 1
 1647, 750.00, 5.00, 0., 0., 1
 1648, 750.00, 5.00, 0., 0., 1
 1649, 750.00, 5.00, 0., 0., 1
 1650, 750.00, 5.00, 0., 0., 1
 1651, 750.00, 5.00, 0., 0., 1
 1652, 750.00, 5.00, 0., 0., 1
 1653, 750.00, 5.00, 0., 0., 1
 1654, 750.00, 5.00, 0., 0., 1
 1655, 750.00, 5.00, 0., 0., 1
 1656, 750.00, 5.00, 0., 0., 1
 1657, 750.00, 5.00, 0., 0., 1
 1658, 750.00, 5.00, 0., 0., 1
 1659, 750.00, 5.00, 0., 0., 1
 1660, 750.00, 5.00, 0., 0., 1
 1661, 750.00, 5.00, 0., 0., 1
 1662, 750.00, 5.00, 0., 0., 1
 1663, 750.00, 5.00, 0., 0., 1
 1664, 750.00, 5.00, 0., 0., 1
 1665, 750.00, 5.00, 0., 0., 1
 1666, 750.00, 5.00, 0., 0., 1
 1667, 750.00, 5.00, 0., 0., 1
 1668, 750.00, 5.00, 0., 0., 1
 1669, 750.00, 5.00, 0., 0., 1
 1670, 750.00, 5.00, 0., 0., 1
 1671, 750.00, 5.00, 0., 0., 1
 1672, 750.00, 5.00, 0., 0., 1
 1673, 750.00, 5.00, 0., 0., 1
 1674, 750.00, 5.00, 0., 0., 1
 1675, 750.00, 5.00, 0., 0., 1
 1676, 750.00, 5.00, 0., 0., 1
 1677, 750.00, 5.00, 0., 0., 1
 1678, 750.00, 5.00, 0., 0., 1
 1679, 750.00, 5.00, 0., 0., 1
 1680, 750.00, 5.00, 0., 0., 1
 1681, 750.00, 5.00, 0., 0., 1
 1682, 750.00, 5.00, 0., 0., 1
 1683, 750.00, 5.00, 0., 0., 1
 1684, 750.00, 5.00, 0., 0., 1
 1685, 750.00, 5.00, 0., 0., 1
 1686, 750.00, 5.00, 0., 0., 1
 1687, 750.00, 5.00, 0., 0., 1
 1688, 750.00, 5.00, 0., 0., 1
 1689, 750.00, 5.00, 0., 0., 1
 1690, 750.00, 5.00, 0., 0., 1
 1691, 750.00, 5.00, 0., 0., 1
 1692, 750.00, 5.00, 0., 0., 1
 1693, 750.00, 5.00, 0., 0., 1
 1694, 750.00, 5.00, 0., 0., 1
 1695, 750.00, 5.00, 0., 0., 1
 1696, 750.00, 5.00, 0., 0., 1
 1697, 750.00, 5.00, 0., 0., 1
 1698, 750.00, 5.00, 0., 0., 1
 1699, 750.00, 5.00, 0., 0., 1
 1700, 750.00, 5.00, 0., 0., 1
 1701, 750.00, 5.00, 0., 0., 1
 1702, 750.00, 5.00, 0., 0., 1
 1703, 750.00, 5.00, 0., 0., 1
 1704, 750.00, 5.00, 0., 0., 1
 1705, 750.00, 5.00, 0., 0., 1
 1706, 750.00, 5.00, 0., 0., 1
 1707, 750.00, 5.00, 0., 0., 1
 1708, 750.00, 5.00, 0., 0., 1
 1709, 750.00, 5.00, 0., 0., 1
 1710, 750.00, 5.00, 0., 0., 1
 1711, 750.00, 5.00, 0., 0., 1
 1712, 750.00, 5.00, 0., 0., 1
 1713, 750.00, 5.00, 0., 0., 1
 1714, 750.00, 5.00, 0., 0., 1
 1715, 750.00, 5.00, 0., 0., 1
 1716, 750.00, 5.00, 0., 0., 1
 1717, 750.00, 5.00, 0., 0., 1
 1718, 750.00, 5.00, 0., 0., 1
 1719, 750.00, 5.00, 0., 0., 1
 1720, 750.00, 5.00, 0., 0., 1
 1721, 750.00, 5.00, 0., 0., 1
 1722, 750.00, 5.00, 0., 0., 1
 1723, 750.00, 5.00, 0., 0., 1
 1724, 750.00, 5.00, 0., 0., 1
 1725, 750.00, 5.00, 0., 0., 1
 1726, 750.00, 5.00, 0., 0., 1
 1727, 750.00, 5.00, 0., 0., 1
 1728, 750.00, 5.00, 0., 0., 1
 1729, 750.00, 5.00, 0., 0., 1
 1730, 750.00, 5.00, 0., 0., 1
 1731, 750.00, 5.00, 0., 0., 1
 1732, 750.00, 5.00, 0., 0., 1
 1733, 750.00, 5.00, 0., 0., 1
 1734, 750.00, 5.00, 0., 0., 1
 1735, 750.00, 5.00, 0., 0., 1
 1736, 750.00, 5.00, 0., 0., 1
 1737, 750.00, 5.00, 0., 0., 1
 1738, 750.00, 5.00, 0., 0., 1
 1739, 750.00, 5.00, 0., 0., 1
 1740, 750.00, 5.00, 0., 0., 1
 1741, 750.00, 5.00, 0., 0., 1
 1742, 750.00, 5.00, 0., 0., 1
 1743, 750.00, 5.00, 0., 0., 1
 1744, 750.00, 5.00, 0., 0., 1
 1745, 750.00, 5.00, 0., 0., 1
 1746, 750.00, 5.00, 0., 0., 1
 1747, 750.00, 5.00, 0., 0., 1
 1748, 750.00, 5.00, 0., 0., 1
 1749, 750.00, 5.00, 0., 0., 1
 1750, 750.00, 5.00, 0., 0., 1
 1751, 750.00, 5.00, 0., 0., 1
 1752, 750.00, 5.00, 0., 0., 1
 1753, 750.00, 5.00, 0., 0., 1
 1754, 750.00, 5.00, 0., 0., 1
 1755, 750.00, 5.00, 0., 0., 1
 1756, 750.00, 5.00, 0., 0., 1
 1757, 750.00, 5.00, 0., 0., 1
 1758, 750.00, 5.00, 0., 0., 1
 1759, 750.00, 5.00, 0., 0., 1
 1760, 750.00, 5.00, 0., 0., 1
 1761, 750.00, 5.00, 0., 0., 1
 1762, 750.00, 5.00, 0., 0., 1
 1763, 750.00, 5.00, 0., 0., 1
 1764, 750.00, 5.00, 0., 0., 1
 1765, 750.00, 5.00, 0., 0., 1
 1766, 750.00, 5.00, 0., 0., 1
 1767, 750.00, 5.00, 0., 0., 1
 1768, 750.00, 5.00, 0., 0., 1
 1769, 750.00, 5.00, 0., 0., 1
 1770, 750.00, 5.00, 0., 0., 1
 1771, 750.00, 5.00, 0., 0., 1
 1772, 750.00, 5.00, 0., 0., 1
 1773, 750.00, 5.00, 0., 0., 1
 1774, 750.00, 5.00, 0., 0., 1
 1775, 750.00, 5.00, 0., 0., 1
 1776, 750.00, 5.00, 0., 0., 1
 1777, 750.00, 5.00, 0., 0., 1
 1778, 750.00, 5.00, 0., 0., 1
 1779, 750.00, 5.00, 0., 0., 1
 1780, 750.00, 5.00, 0., 0., 1
 1781, 750.00, 5.00, 0., 0., 1
 1782, 750.00, 5.00, 0., 0., 1
 1783, 750.00, 5.00, 0., 0., 1
 1784, 750.00, 5.00, 0., 0., 1
 1785, 750.00, 5.00, 0., 0., 1
 1786, 750.00, 5.00, 0., 0., 1
 1787, 750.00, 5.00, 0., 0., 1
 1788, 750.00, 5.00, 0., 0., 1
 1789, 750.00, 5.00, 0., 0., 1
 1790, 750.00, 5.00, 0., 0., 1
 1791, 750.00, 5.00, 0., 0., 1
 1792, 750.00, 5.00, 0., 0., 1
 1793, 750.00, 5.00, 0., 0., 1
 1794, 750.00, 5.00, 0., 0., 1
 1795, 750.00, 5.00, 0., 0., 1
 1796, 750.00, 5.00, 0., 0., 1
 1797, 750.00, 5.00, 0., 0., 1
 1798, 750.00, 5.00, 0., 0., 1
 1799, 750.00, 5.00, 0., 0., 1
 1800, 750.00, 5.00, 0., 0., 1
 1801, 750.00, 5.00, 0., 0., 1
 1802, 750.00, 5.00, 0., 0., 1
 1803, 750.00, 5.00, 0., 0., 1
 1804, 750.00, 5.00, 0., 0., 1
 1805, 750.00, 5.00, 0., 0., 1
 1806, 750.00, 5.00, 0., 0., 1
 1807, 750.00, 5.00, 0., 0., 1
 1808, 750.00, 5.00, 0., 0., 1
 1809, 750.00, 5.00, 0., 0., 1
 1810, 750.00, 5.00, 0., 0., 1
 1811, 750.00, 5.00, 0., 0., 1
 1812, 750.00, 5.00, 0., 0., 1
 1813, 750.00, 5.00, 0., 0., 1
 1814, 750.00, 5.00, 0., 0., 1
 1815, 750.00, 5.00, 0., 0., 1
 1816, 750.00, 5.00, 0., 0., 1
 1817, 750.00, 5.00, 0., 0., 1
 1818, 750.00, 5.00, 0., 0., 1
 1819, 750.00, 5.00, 0., 0., 1
 1820, 750.00, 5.00, 0., 0., 1
 1821, 750.00, 5.00, 0., 0., 1
 1822, 750.00, 5.00, 0., 0., 1
 1823, 750.00, 5.00, 0., 0., 1
 1824, 750.00, 5.00, 0., 0., 1
 1825, 750.00, 5.00, 0., 0., 1
 1826, 750.00, 5.00, 0., 0., 1
 1827, 750.00, 5.00, 0., 0., 1
 1828, 750.00, 5.00, 0., 0., 1
 1829, 750.00, 5.00, 0., 0., 1
 1830, 750.00, 5.00, 0., 0., 1
 1831, 750.00, 5.00, 0., 0., 1
 1832, 750.00, 5.00, 0., 0., 1
 1833, 750.00, 5.00, 0., 0., 1
 1834, 750.00, 5.00, 0., 0., 1
 1835, 750.00, 5.00, 0., 0., 1
 1836, 750.00, 5.00, 0., 0., 1
 1837, 750.00, 5.00, 0., 0., 1
 1838, 750.00, 5.00, 0., 0., 1
 1839, 750.00, 5.00, 0., 0., 1
 1840, 750.00, 5.00, 0., 0., 1
 1841, 750.00, 5.00, 0., 0., 1
 1842, 750.00, 5.00, 0., 0., 1
 1843, 750.00, 5.00, 0., 0., 1
 1844, 750.00, 5.00, 0., 0., 1
 1845, 750.00, 5.00, 0., 0., 1
 1846, 750.00, 5.00, 0., 0., 1
 1847, 750.00, 5.00, 0., 0., 1
 1848, 750.00, 5.00, 0., 0., 1
 1849, 750.00, 5.00, 0., 0., 1
 1850, 750.00, 5.00, 0., 0., 1
 1851, 750.00, 5.00, 0., 0., 1
 1852, 750.00, 5.00, 0., 0., 1
 1853, 750.00, 5.00, 0., 0., 1
 1854, 750.00, 5.00, 0., 0., 1
 1855, 750.00, 5.00, 0., 0., 1
 1856, 750.00, 5.00, 0., 0., 1
 1857, 750.00, 5.00, 0., 0., 1
 1858, 750.00, 5.00, 0., 0., 1
 1859, 750.00, 5.00, 0., 0., 1
 1860, 750.00, 5.00, 0., 0., 1
 1861, 750.00, 5.00, 0., 0., 1
 1862, 750.00, 5.00, 0., 0., 1
 1863, 750.00, 5.00, 0., 0., 1
